city_id,city_name_cn,province_name,metric_year,statutory_debt_balance_100m,source_doc_id,source_url,evidence_excerpt,source_grade,value_origin,table_name,document_title,publisher,publication_date,period_end,source_note
CN-410800,焦作市,河南省,2019,191,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：焦作市2019年政府债务余额为191亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-410800,焦作市,河南省,2021,637.2,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：焦作市2021年柱按纵轴刻度估读约637.2亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-410800,焦作市,河南省,2022,839.1,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：焦作市2022年柱按纵轴刻度估读约839.1亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-410900,濮阳市,河南省,2018,219.7,SRC-SECONDARY-RATING-HENAN-2017-2019-CITY-CHART,https://www.lhratings.com/file/fc967c09-6779-4871-bf59-e89bebc03fc1.pdf,联合资信旧版报告图8：濮阳市2018年柱按纵轴刻度估读约219.7亿元,B2,chart_digitized,图8 截至2019年底河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2020-12-28,2018-12-31,联合资信图表估读值；仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-410900,濮阳市,河南省,2019,277.4,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：濮阳市2019年政府债务余额为277.4亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-410900,濮阳市,河南省,2020,192.9,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：濮阳市2020年柱按纵轴刻度估读约192.9亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2020-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-410900,濮阳市,河南省,2021,265.6,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：濮阳市2021年柱按纵轴刻度估读约265.6亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-410900,濮阳市,河南省,2022,322.1,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：濮阳市2022年柱按纵轴刻度估读约322.1亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411000,许昌市,河南省,2018,256.1,SRC-SECONDARY-RATING-HENAN-2017-2019-CITY-CHART,https://www.lhratings.com/file/fc967c09-6779-4871-bf59-e89bebc03fc1.pdf,联合资信旧版报告图8：许昌市2018年柱按纵轴刻度估读约256.1亿元,B2,chart_digitized,图8 截至2019年底河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2020-12-28,2018-12-31,联合资信图表估读值；仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411000,许昌市,河南省,2019,319.1,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：许昌市2019年政府债务余额为319.1亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-411000,许昌市,河南省,2020,402.9,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：许昌市2020年柱按纵轴刻度估读约402.9亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2020-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411000,许昌市,河南省,2021,588.7,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：许昌市2021年柱按纵轴刻度估读约588.7亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411000,许昌市,河南省,2022,750.3,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：许昌市2022年柱按纵轴刻度估读约750.3亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411100,漯河市,河南省,2018,110.5,SRC-SECONDARY-RATING-HENAN-2017-2019-CITY-CHART,https://www.lhratings.com/file/fc967c09-6779-4871-bf59-e89bebc03fc1.pdf,联合资信旧版报告图8：漯河市2018年柱按纵轴刻度估读约110.5亿元,B2,chart_digitized,图8 截至2019年底河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2020-12-28,2018-12-31,联合资信图表估读值；仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411100,漯河市,河南省,2019,136.39,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：漯河市2019年政府债务余额为136.39亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-411100,漯河市,河南省,2020,184.7,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：漯河市2020年柱按纵轴刻度估读约184.7亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2020-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411100,漯河市,河南省,2021,265.6,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：漯河市2021年柱按纵轴刻度估读约265.6亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411100,漯河市,河南省,2022,362.5,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：漯河市2022年柱按纵轴刻度估读约362.5亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411200,三门峡市,河南省,2018,134.8,SRC-SECONDARY-RATING-HENAN-2017-2019-CITY-CHART,https://www.lhratings.com/file/fc967c09-6779-4871-bf59-e89bebc03fc1.pdf,联合资信旧版报告图8：三门峡市2018年柱按纵轴刻度估读约134.8亿元,B2,chart_digitized,图8 截至2019年底河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2020-12-28,2018-12-31,联合资信图表估读值；仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411200,三门峡市,河南省,2019,161.81,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：三门峡市2019年政府债务余额为161.81亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-411200,三门峡市,河南省,2021,273.6,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：三门峡市2021年柱按纵轴刻度估读约273.6亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411200,三门峡市,河南省,2022,378.6,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：三门峡市2022年柱按纵轴刻度估读约378.6亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411300,南阳市,河南省,2018,365.3,SRC-SECONDARY-RATING-HENAN-2017-2019-CITY-CHART,https://www.lhratings.com/file/fc967c09-6779-4871-bf59-e89bebc03fc1.pdf,联合资信旧版报告图8：南阳市2018年柱按纵轴刻度估读约365.3亿元,B2,chart_digitized,图8 截至2019年底河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2020-12-28,2018-12-31,联合资信图表估读值；仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411300,南阳市,河南省,2019,468.59,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：南阳市2019年政府债务余额为468.59亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-411300,南阳市,河南省,2021,835.82,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：南阳市2021年柱按纵轴刻度估读约835.82亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,published_text,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411300,南阳市,河南省,2022,1077.8,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：南阳市2022年柱按纵轴刻度估读约1077.8亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,published_text,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411400,商丘市,河南省,2018,256.1,SRC-SECONDARY-RATING-HENAN-2017-2019-CITY-CHART,https://www.lhratings.com/file/fc967c09-6779-4871-bf59-e89bebc03fc1.pdf,联合资信旧版报告图8：商丘市2018年柱按纵轴刻度估读约256.1亿元,B2,chart_digitized,图8 截至2019年底河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2020-12-28,2018-12-31,联合资信图表估读值；仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411400,商丘市,河南省,2019,309.6,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：商丘市2019年政府债务余额为309.6亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-411400,商丘市,河南省,2020,402.9,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：商丘市2020年柱按纵轴刻度估读约402.9亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2020-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411400,商丘市,河南省,2021,661.4,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：商丘市2021年柱按纵轴刻度估读约661.4亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411400,商丘市,河南省,2022,806.9,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：商丘市2022年柱按纵轴刻度估读约806.9亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411500,信阳市,河南省,2018,231.9,SRC-SECONDARY-RATING-HENAN-2017-2019-CITY-CHART,https://www.lhratings.com/file/fc967c09-6779-4871-bf59-e89bebc03fc1.pdf,联合资信旧版报告图8：信阳市2018年柱按纵轴刻度估读约231.9亿元,B2,chart_digitized,图8 截至2019年底河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2020-12-28,2018-12-31,联合资信图表估读值；仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411500,信阳市,河南省,2019,321.4,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：信阳市2019年政府债务余额为321.4亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-411500,信阳市,河南省,2021,491.8,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：信阳市2021年柱按纵轴刻度估读约491.8亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411500,信阳市,河南省,2022,621.1,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：信阳市2022年柱按纵轴刻度估读约621.1亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411600,周口市,河南省,2018,280.4,SRC-SECONDARY-RATING-HENAN-2017-2019-CITY-CHART,https://www.lhratings.com/file/fc967c09-6779-4871-bf59-e89bebc03fc1.pdf,联合资信旧版报告图8：周口市2018年柱按纵轴刻度估读约280.4亿元,B2,chart_digitized,图8 截至2019年底河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2020-12-28,2018-12-31,联合资信图表估读值；仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411600,周口市,河南省,2019,332.8,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：周口市2019年政府债务余额为332.8亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-411600,周口市,河南省,2021,516,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：周口市2021年柱按纵轴刻度估读约516亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411600,周口市,河南省,2022,604.9,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：周口市2022年柱按纵轴刻度估读约604.9亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411700,驻马店市,河南省,2018,219.7,SRC-SECONDARY-RATING-HENAN-2017-2019-CITY-CHART,https://www.lhratings.com/file/fc967c09-6779-4871-bf59-e89bebc03fc1.pdf,联合资信旧版报告图8：驻马店市2018年柱按纵轴刻度估读约219.7亿元,B2,chart_digitized,图8 截至2019年底河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2020-12-28,2018-12-31,联合资信图表估读值；仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411700,驻马店市,河南省,2019,283.7,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：驻马店市2019年政府债务余额为283.7亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-411700,驻马店市,河南省,2020,435.2,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：驻马店市2020年柱按纵轴刻度估读约435.2亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2020-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411700,驻马店市,河南省,2021,588.7,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：驻马店市2021年柱按纵轴刻度估读约588.7亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-411700,驻马店市,河南省,2022,774.5,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：驻马店市2022年柱按纵轴刻度估读约774.5亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-419000,省直辖县级行政区划,河南省,2018,74.1,SRC-SECONDARY-RATING-HENAN-2017-2019-CITY-CHART,https://www.lhratings.com/file/fc967c09-6779-4871-bf59-e89bebc03fc1.pdf,联合资信旧版报告图8：省直辖县级行政区划2018年柱按纵轴刻度估读约74.1亿元,B2,chart_digitized,图8 截至2019年底河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2020-12-28,2018-12-31,联合资信图表估读值；仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-419000,省直辖县级行政区划,河南省,2019,77.7,SRC-SECONDARY-CCXI-HENAN-2019-CITY-TABLE,https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202103/016617_20210315_ZR1X.pdf,中诚信国际表2：省直辖县级行政区划2019年政府债务余额为77.7亿元,B2,published_text,表2 2019年河南省下辖各市经济及财政概况,地方政府与城投企业债务风险研究报告—河南篇,中诚信国际信用评级有限责任公司,2021-03-15,2019-12-31,公开报告表2直接转录；报告脚注为各地市政府官方网站及中诚信国际整理，待回溯原始财政附件复核。
CN-419000,省直辖县级行政区划,河南省,2020,79.7,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：省直辖县级行政区划2020年柱按纵轴刻度估读约79.7亿元,B2,chart_digitized,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2020-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-419000,省直辖县级行政区划,河南省,2021,100.7,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：省直辖县级行政区划2021年柱按纵轴刻度估读约100.7亿元；郑州、南阳、济源正文分别披露为2503.80、835.82、100.70亿元,B2,published_text,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2021-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
CN-419000,省直辖县级行政区划,河南省,2022,128.2,SRC-SECONDARY-RATING-HENAN-2020-2022-CITY-CHART,https://www.sohu.com/a/745068337_121123798,联合资信报告图10：省直辖县级行政区划2022年柱按纵轴刻度估读约128.2亿元；郑州、南阳、济源正文分别披露为2931.53、1077.80、128.20亿元,B2,published_text,图10 2020—2022年末河南省各地市政府债务余额情况,地方政府与城投企业债务风险研究报告—河南篇,联合资信评估股份有限公司,2023-12-18,2022-12-31,联合资信报告图10图表估读值；正文精确披露的城市已采用正文值；其余仅作阶段性补缺，待河南省及各市财政厅/人大决算附件复核。
